Código,Dia,Responsável,Localização área,Número,Sem placa,Nome,Gênero,placa antiga,espécie,n arvore,Altura Geral,Altura da 1a ramificação,Observacao,Largura calçada,Ramificacao U,Ramificacao V,Diâmetro copa,PAP5,PAP4,PAP3,PAP2,PAP,PCOLO,Inclinação (sentido),Canteiro Tipo,Canteiro Largura,Canterio comprimento,Canteiro Diâmetro,Canterio Vege Interferente,Canteiro Protetor tutor,Ângulo de inclinação,Est geral ótimo,Est geral bom,Est geral regular,Est geral péssimo,Est geral morta,Equil geral Desequilibrada,Onde desequilibra?,Qual sentido desequilibra?,Risco de queda,Corpo de frutificação,Intensidade,Vandalismo,Ecologia Insetos,Ecologia Ninhos,Ecologia Liquens,Ecologia Epífitas,Ecologia Parasitas,Fenologia Folha,Fenologia Flor,Fenologia Fruto,Local geral,Local relativo,Tipo de pavimento,Proximidade de equipamentos,Aflor de raízes Calçada,Aflor de raízes Canteiro,Aflor de raízes Construção,Aflor de raízes Leito carroçável,Aflor de raízes Passagem,int_leve,int_pesado,Particip na paisagem é Isolada,Particip na paisagem é Homogênea,Tipo de fiação Derivação,Tipo de fiação Primária,Tipo de fiação Secundária,Tipo de fiação Telefônia,Tipo de fiação Outra,Tipo de fiação todas,Colo pavimentado?,Manilha no canteiro?,Planta no canteiro?,Contato Fiação,Contato Posteamento,Contato Iluminação,Contato Sinalização,Contato Muro Construção,Contato Outro,Dano,Exec Reparos de danos,Exec Controle,Exec Substituição,Exec Ampliação de canteiro,Exec Poda,Qualidade da Ação,Recomend Poda corretiva,Recomend Poda condução,Recomend Poda levantamento,Recomend Poda limpeza,Recomend Reparos de danos,Recomend Ampliação de canteiro,Outra recomendação1,Outra recomendação2,Outra recomendação3,Baixa das recomendações,Fotografia Geral1,Fotografia Geral2,Fotografia Detalhe1,Fotografia Detalhe2,Ficha do recadastro,Radicular Interferências1,Radicular Interferências2,Radicular Interferências3,Radicular Diagnóstico1,Radicular Diagnóstico2,Radicular Diagnóstico3,Radicular cupim tipo,Radicular visualização cupim,Radicular cupim Ataque,Radicular cupim Atividade,Rad Cupim Coleta,Radicular sanidade outros,Rad fungo tipo,Rad fungo int ataque,Colo Diagnóstico1,Colo Diagnóstico2,Colo Diagnóstico3,Colo Cupim tipo,Colo Cupim visualização,Colo Cupim Ataque,Colo Cupim Atividade,Colo Cupim Coleta,Colo sanidade outros,Colo fungo tipo,Colo fungo int ataque,Tronco Interferências1,Tronco Interferências2,Tronco Interferências3,Tronco Diagnóstico1,Tronco Diagnóstico2,Tronco Diagnóstico3,Tronco Cupim tipo,Tronco visualização Cupim,Tronco Cupim Ataque,Tronco Cupim Atividade,Tronco Cupim Coleta,Tronco fungo tipo,Tronco fungo int ataque,Tronco sanidade outros,Copa Interferências1,Copa Interferências2,Copa Interferências3,Copa Diagnóstico1,Copa Diagnóstico2,Copa Diagnóstico3,1a Ram Cupim tipo,1a Ram visualização Cupim,1a Ram Cupim Ataque,1a Ram Cupim Atividade,1a Ram Cupim Coleta,1a Ram fungo tipo,1a Ram fungo int ataque,1a Ram sanidade outros,UTMX,UTMY,Latitude,Longitude
5458,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Alecrim-de-campinas,Holocalix balansae,,,2856,9,"2,099999905",,,TRUE,FALSE,8,0,0,0,0,"2,400000095",3,,,,,,FALSE,,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Alto,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,,,FALSE,0920,,0921,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,,Podridão parda,Intenso,1,1,,1,1,1,,,,,FALSE,Podridão parda,Moderado,,1,1,1,14,15,5,,,,,FALSE,,,,"229211,8304","7486013,336","-22,7114726","-47,63608381"
5459,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Sibipiruna,Caesalpinia pluviosa,,,2845,10,"4,5",,,FALSE,TRUE,10,0,0,0,0,"0,8999999762","1,25999999",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,FALSE,0926,,0927,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,14,15,1,,,,,FALSE,,,,"229174,0359","7486035,934","-22,71126261","-47,63644753"
5460,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Canelinha,Nectandra megapotamica,,,2935,"6,5","1,5",,,TRUE,FALSE,"9,5",0,0,0,0,"0,6299999952","0,7200000286",2,,,,,FALSE,,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Copa,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Calçada,Centrada,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,1547,,1548,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,10,15,8,,,,,FALSE,,,,"229135,4185","7486063,996","-22,71100318","-47,6368183"
5461,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Canelinha,Nectandra megapotamica,,,5278,7,"1,5",,,TRUE,FALSE,11,0,0,0,0,"0,8700000048",1,,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Calçada,Centrada,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,1549,,1550,,FALSE,1,1,1,28,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,1,,,1,1,,12,1,1,,,,,FALSE,,,,1,1,1,15,10,1,,,,,FALSE,,,,"229778,6873","7485683,516","-22,7145398","-47,63062693"
5462,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Canelinha,Nectandra megapotamica,,,2937,6,"1,299999952",,,TRUE,FALSE,9,0,0,0,0,"0,8000000119","0,9499999881",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Calçada,Centrada,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16,,,FALSE,1551,,1552,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,15,4,10,,,,,FALSE,,,,"229129,0476","7486045,512","-22,71116896","-47,63688347"
5463,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Canelinha,Nectandra megapotamica,,,2945,7,"1,399999976",,,TRUE,FALSE,10,0,0,0,0,"0,9700000286","1,149999976",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Calçada,Centrada,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16,,,FALSE,1553,,1554,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,4,10,1,,,,,FALSE,,,,"229134,9677","7486036,389","-22,71125224","-47,63682746"
5464,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Canelinha,Nectandra megapotamica,,,2944,9,1,,,TRUE,FALSE,10,0,0,0,0,"1,049999952","1,100000024",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Calçada,Centrada,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16,,,FALSE,1555,,1556,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,4,10,1,,,,,FALSE,,,,"229135,4447","7486038,924","-22,71122944","-47,63682238"
5465,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Canelinha,Nectandra megapotamica,,,2941,8,"1,399999976",,,TRUE,FALSE,7,0,0,0,0,"0,8100000024","0,8799999952",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Calçada,Centrada,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Péssima,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,16,,,FALSE,1557,,1558,,FALSE,1,1,1,28,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,4,10,1,,,,,FALSE,,,,"229140,3422","7486047,562","-22,71115228","-47,63677325"
5466,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Canelinha,Nectandra megapotamica,,,2942,"8,5","1,5",,,TRUE,FALSE,11,0,0,0,0,"0,8199999928","0,6299999952",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Calçada,Centrada,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,16,,FALSE,1560,,1561,,FALSE,1,1,1,2,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,4,10,1,,,,,FALSE,,,,"229136,1593","7486042,89","-22,71119377","-47,63681474"
5467,2/11/2014,Flávio Henrique Mendes,CEBTEC,,,Munguba,Pachira aquatica,,,2978,8,"0,200000003",,,FALSE,TRUE,6,0,0,0,"0,4600000083","0,4699999988","0,6600000262",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Boa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,1058,,1059,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"229108,6149","7486055,11","-22,71107907","-47,63708055"
5468,2/12/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Canelinha,Nectandra megapotamica,,,3231,12,6,,,TRUE,FALSE,6,0,0,0,0,1,"1,320000052",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,Junto a divisa,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,,,FALSE,1927,,1928,1929,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,2,1,1,,,,,FALSE,,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"229104,5263","7486228,251","-22,70951596","-47,63709037"
5469,2/12/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Angico branco,Anadenanthera colubrina,,,3233,14,5,,,TRUE,FALSE,14,0,0,0,0,"1,700000048","2,599999905",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,Junto a guia,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,1936,,1937,1938,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"229108,2271","7486232,753","-22,70947593","-47,6370536"
5470,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Ipê amarelo do brejo,Tabebuia serratifolia,,,3241,7,"1,600000024",,,TRUE,FALSE,7,0,0,0,0,"0,4699999988","0,4900000095",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Potencial,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,16,,,FALSE,2024,,2025,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,15,4,1,,,,,FALSE,,,,"229113,2415","7486237,43","-22,70943453","-47,63700402"
5471,2/17/2014,Flávio Henrique Mendes,Zootecnia Não-Ruminantes,,,Ipê amarelo do brejo,Tabebuia serratifolia,,,3238,"7,5",2,,,TRUE,FALSE,3,0,0,0,0,"0,4399999976","0,6399999857",,,,,,FALSE,,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Médio,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,16,26,,FALSE,2030,,2031,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,8,4,14,,,,,FALSE,,,,"229110,7159","7486235,074","-22,70945538","-47,63702899"
5472,2/17/2014,Flávio Henrique Mendes,Zootecnia,,,Flamboyant,Delonix regia,,,3402,8,0,,,TRUE,FALSE,11,0,0,0,0,"1,480000019","1,549999952",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Médio,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Regular,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26,,,FALSE,,,,,FALSE,1,1,1,3,1,1,,,,,FALSE,,,,14,1,1,,,,,FALSE,,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,14,15,1,,,,,FALSE,,,,"228934,7676","7486427,649","-22,70768931","-47,63870707"
5473,2/17/2014,Flávio Henrique Mendes,Zootecnia,,,Tipuana,Tipuana tipu,,,3403,14,0,,,TRUE,FALSE,13,0,0,0,0,"2,799999952","2,900000095",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Médio,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,16,26,,FALSE,,,,,FALSE,1,1,1,4,1,1,,,,,FALSE,,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,4,15,1,,,,,FALSE,,,,"228941,2059","7486429,568","-22,70767303","-47,63864412"
5474,2/3/2014,Flávio Henrique Mendes,Biblioteca,,,Ingá3,Inga sp,,,2438,6,1,,,TRUE,FALSE,8,0,0,0,0,"0,7400000095","0,9399999976",,,,,,FALSE,,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Médio,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Boa,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,23,26,,FALSE,9953,,9954,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,Formiga carpinteira,Resíduo,Leve,Intenso,FALSE,,,,1,1,1,14,1,1,,,,,FALSE,,,,"229314,2","7486624,024","-22,70597807","-47,63498253"
5475,2/3/2014,Flávio Henrique Mendes,Biblioteca,,,Pau-formiga,Triplaris brasiliana,,,2468,8,0,trepadeira escorada na árvore; local para abrigo de animais,,FALSE,FALSE,1,0,0,0,0,"1,059999943","1,340000033",,,,,,FALSE,,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Alto,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,9918,,9919,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,14,1,1,,,,,FALSE,,,,"229297,0734","7486619,822","-22,70601324","-47,63514984"
5476,2/6/2014,Flávio Henrique Mendes,CIAGRI,,,Escovinha-de-garrafa,Callistemon viminalis,,,2131,7,"0,8000000119",,,TRUE,FALSE,"4,800000191",0,0,0,0,"0,8600000143","1,100000024",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Potencial,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,16,,,FALSE,0494,,0495,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,4,14,1,,,,,FALSE,,,,"229354,3115","7486181,733","-22,70997581","-47,6346688"
5477,2/6/2014,Flávio Henrique Mendes,CIAGRI,,,Goiabeira,Psidium guajava,3982,,2157,7,2,,,TRUE,FALSE,7,0,0,0,0,"0,8299999833","1,100000024",,,,,,FALSE,,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Área aberta,Junto a divisa,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Potencial,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,16,,FALSE,0512,,0513,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,13,1,1,Formiga carpinteira,Resíduo,Leve,Leve,FALSE,,,,1,1,1,14,15,4,,,,,FALSE,,,,"229332,4366","7486164,251","-22,71013006","-47,6348846"
5478,2/7/2014,Flávio Henrique Mendes,CIAGRI,,,Resedá,Lagerstroemia indica,3987,,2128,"8,5","2,200000048",,,TRUE,FALSE,"3,5",0,0,0,0,"0,8399999738","1,25",,,,,,FALSE,,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Potencial,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26,,,FALSE,0572,,0573,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,14,15,1,,,,,FALSE,,,,"229345,8533","7486183,6","-22,70995761","-47,63475075"
5479,2/7/2014,Flávio Henrique Mendes,CIAGRI,,,Jerivá,Syagrus romanzoffiana,,,2182,12,0,,,FALSE,FALSE,"2,5",0,0,0,0,"0,6700000167","0,8000000119",,,,,,FALSE,,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Baixo,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Área aberta,NDA,SEM PAVIMENTO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,0833,,0834,,FALSE,1,1,1,1,1,1,,,,,FALSE,1,,,1,1,1,,,,,FALSE,1,,,1,1,,1,1,1,,,,,FALSE,,,1,1,1,1,1,1,1,,,,,FALSE,,,1,"229277,4998","7486098,308","-22,71071634","-47,63543036"
